Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
ID3029,4,2021-02-22,15:37:26,3,Y,,102.0,3.94e-07,4
ID3030,6,2021-02-22,15:37:26,4,Y,,16.0,3.91e-07,3
ID3031,5,2021-02-22,15:41:46,4,Y,,58.0,1.73e-07,5
ID3032,0,2021-02-22,15:41:46,1,Y,,87.0,1.02e-07,5
ID3033,5,2021-02-22,15:48:58,1,Y,,88.0,7.7e-08,4
ID3034,1,2021-02-22,15:48:58,0,Y,,59.0,2.22e-07,3
ID3035,4,2021-02-22,16:26:24,3,Y,,11.0,1.95e-07,3
ID3036,5,2021-02-22,16:26:24,4,Y,,75.0,3.93e-07,3
ID3037,3,2021-02-22,16:39:22,0,Y,,64.0,3.97e-07,3
ID3038,0,2021-02-22,16:39:22,3,Y,,95.0,3.16e-07,1
ID3039,6,2021-02-22,16:55:12,4,Y,,94.0,3.02e-07,4
ID3040,3,2021-02-22,16:55:12,2,N,,,,0
ID3041,5,2021-02-22,17:03:50,1,N,,,,0
ID3042,0,2021-02-22,17:03:50,0,N,,,,0
ID3043,1,2021-02-22,17:09:36,1,N,,,,0
ID3044,2,2021-02-22,17:09:36,1,Y,,41.0,1.28e-07,3
ID3045,2,2021-02-22,17:19:41,0,Y,,38.0,2.28e-07,3
ID3046,6,2021-02-22,17:19:41,3,Y,,33.0,1.02e-07,5
ID3047,1,2021-02-23,9:02:53,4,Y,,49.0,6.1e-08,3
ID3048,1,2021-02-23,9:02:53,3,Y,,97.0,4.6e-08,5
ID3049,0,2021-02-23,9:23:02,2,Y,,23.0,1.73e-07,3
ID3050,5,2021-02-23,9:23:02,4,Y,,60.0,3.76e-07,3
ID3051,6,2021-02-23,9:43:12,4,Y,,48.0,3.84e-07,2
ID3052,2,2021-02-23,9:43:12,1,Y,,28.0,1.05e-07,4
ID3053,6,2021-02-23,10:24:58,4,Y,,104.0,3.43e-07,4
ID3054,3,2021-02-23,10:24:58,1,Y,,115.0,8.3e-08,4
ID3055,0,2021-02-23,10:43:41,0,Y,,89.0,1.12e-07,3
ID3056,6,2021-02-23,10:43:41,1,N,,,,0
ID3057,7,2021-02-23,10:49:26,4,Y,,111.0,2.57e-07,3
ID3058,4,2021-02-23,10:49:26,2,Y,,17.0,3.78e-07,5
ID3059,2,2021-02-23,11:22:34,4,Y,,112.0,6.3e-08,3
ID3060,7,2021-02-23,11:22:34,3,Y,,100.0,2.65e-07,5
ID3061,0,2021-02-23,12:01:26,2,N,,,,0
ID3062,2,2021-02-23,12:01:26,0,Y,,40.0,2.53e-07,3
ID3063,6,2021-02-23,12:41:46,1,N,,,,0
ID3064,0,2021-02-23,12:41:46,0,Y,,29.0,7e-08,3
ID3065,4,2021-02-23,12:59:02,0,Y,,39.0,3.93e-07,4
ID3066,2,2021-02-23,12:59:02,2,Y,,41.0,7.8e-08,3
ID3067,7,2021-02-23,13:26:24,3,N,,,,0
ID3068,6,2021-02-23,13:26:24,4,N,,,,0
ID3069,0,2021-02-23,13:37:55,0,Y,,56.0,3.7e-08,5
ID3070,2,2021-02-23,13:37:55,3,Y,,76.0,1.36e-07,1
ID3071,3,2021-02-23,13:45:07,0,Y,,36.0,6.6e-08,3
ID3072,4,2021-02-23,13:45:07,3,Y,,111.0,1.02e-07,3
ID3073,0,2021-02-23,14:28:19,2,Y,,17.0,1.84e-07,4
ID3074,2,2021-02-23,14:28:19,2,Y,,121.0,2.03e-07,5
ID3075,7,2021-02-23,14:34:05,2,Y,,69.0,3.65e-07,4
ID3076,4,2021-02-23,14:34:05,1,Y,,111.0,2.07e-07,3
ID3077,6,2021-02-23,14:38:24,4,N,,,,0
ID3078,4,2021-02-23,14:38:24,4,Y,,86.0,2.78e-07,3
ID3079,1,2021-02-23,14:48:29,2,Y,,77.0,4.13e-07,4
ID3080,4,2021-02-23,14:48:29,1,Y,,70.0,2.88e-07,3
ID3081,3,2021-02-23,14:54:14,3,Y,,82.0,8.6e-08,3
ID3082,5,2021-02-23,14:54:14,2,N,,,,0
ID3083,0,2021-02-23,15:21:36,1,Y,,69.0,1.37e-07,1
ID3084,4,2021-02-23,15:21:36,4,N,,,,0
ID3085,5,2021-02-23,15:30:14,1,Y,,56.0,8.2e-08,1
ID3086,3,2021-02-23,15:30:14,1,Y,,95.0,3.69e-07,1
ID3087,4,2021-02-23,15:34:34,0,N,,,,0
ID3088,3,2021-02-23,15:34:34,3,Y,,13.0,3.66e-07,3
ID3089,5,2021-02-23,15:47:31,2,Y,,52.0,2.99e-07,4
ID3090,5,2021-02-23,15:47:31,4,Y,,40.0,3.52e-07,4
ID3091,3,2021-02-23,16:40:48,0,N,,,,0
ID3092,6,2021-02-23,16:40:48,1,Y,,124.0,4.03e-07,5
ID3093,3,2021-02-23,16:55:12,2,Y,,99.0,4.04e-07,4
ID3094,0,2021-02-23,16:55:12,3,Y,,99.0,3.98e-07,4
ID3095,2,2021-02-23,17:11:02,2,Y,,86.0,2.66e-07,4
ID3096,5,2021-02-23,17:11:02,4,Y,,118.0,5.3e-08,2
ID3097,6,2021-02-23,17:24:00,1,Y,,50.0,3.83e-07,4
ID3098,6,2021-02-23,17:24:00,0,N,,,,0
ID3099,0,2021-02-23,17:29:46,3,Y,,52.0,2.14e-07,1
ID3100,2,2021-02-23,17:29:46,4,Y,,34.0,2.86e-07,4
ID3101,3,2021-02-24,9:36:00,2,Y,,37.0,2.28e-07,3
ID3102,1,2021-02-24,9:36:00,0,Y,,75.0,1.81e-07,4
ID3103,1,2021-02-24,12:59:02,4,Y,,85.0,7.3e-08,2
ID3104,2,2021-02-24,12:59:02,0,Y,,25.0,2.63e-07,3
ID3105,7,2021-02-24,13:00:29,0,N,,,,0
ID3106,1,2021-02-24,13:00:29,1,N,,,,0
ID3107,5,2021-02-24,13:17:46,3,Y,,70.0,4.8e-08,4
ID3108,2,2021-02-24,13:17:46,4,Y,,103.0,2.06e-07,4
ID3109,7,2021-02-24,13:35:02,2,Y,,71.0,4.17e-07,5
ID3110,0,2021-02-24,13:35:02,4,Y,,51.0,7.1e-08,4
ID3111,4,2021-02-24,13:49:26,2,Y,,103.0,3.2e-08,5
ID3112,5,2021-02-24,13:49:26,2,Y,,98.0,1.75e-07,5
ID3113,3,2021-02-24,13:58:05,2,Y,,65.0,2.04e-07,2
ID3114,1,2021-02-24,13:58:05,0,Y,,104.0,2.99e-07,4
ID3115,4,2021-02-24,14:24:00,2,Y,,82.0,2.86e-07,2
ID3116,6,2021-02-24,14:24:00,2,Y,,26.0,1.72e-07,4
ID3117,2,2021-02-24,14:34:05,2,Y,,84.0,2.16e-07,3
ID3118,3,2021-02-24,14:34:05,4,Y,,106.0,3.43e-07,4
ID3119,5,2021-02-24,14:41:17,0,Y,,92.0,1.02e-07,4
ID3120,5,2021-02-24,14:41:17,0,N,,,,0
ID3121,0,2021-02-24,15:17:17,1,Y,,122.0,1.81e-07,1
ID3122,0,2021-02-24,15:17:17,1,Y,,92.0,1.64e-07,4
ID3123,2,2021-02-24,15:21:36,2,N,,,,0
ID3124,4,2021-02-24,15:21:36,3,Y,,61.0,2.65e-07,5
ID3125,6,2021-02-24,15:28:48,4,Y,,27.0,1.16e-07,5
ID3126,0,2021-02-24,15:28:48,4,Y,,68.0,1.08e-07,1
ID3127,2,2021-02-24,15:41:46,4,N,,,,0
ID3128,3,2021-02-24,15:41:46,4,Y,,59.0,4.2e-08,4
ID3129,5,2021-02-24,16:07:41,2,N,,,,0
ID3130,5,2021-02-24,16:07:41,4,Y,,110.0,3.5e-07,4
ID3131,4,2021-02-24,16:23:31,4,Y,,23.0,1.4e-07,4
ID3132,2,2021-02-24,16:23:31,1,Y,,60.0,3.69e-07,5
ID3133,7,2021-02-24,16:37:55,2,Y,,89.0,1.47e-07,3
ID3134,6,2021-02-24,16:37:55,0,Y,,48.0,2.46e-07,3
ID3135,5,2021-02-24,16:42:14,0,Y,,52.0,2.95e-07,5
ID3136,4,2021-02-24,16:42:14,2,Y,,49.0,1.99e-07,1
ID3137,0,2021-02-24,16:48:00,4,Y,,33.0,2.79e-07,2
ID3138,4,2021-02-24,16:48:00,4,Y,,108.0,2.59e-07,4
ID3139,4,2021-02-24,17:13:55,2,N,,,,0
ID3140,5,2021-02-24,17:13:55,2,Y,,21.0,2.96e-07,5
ID3141,6,2021-02-24,17:16:48,1,Y,,23.0,2.29e-07,5
ID3142,1,2021-02-24,17:16:48,4,N,,,,0
ID3143,0,2021-02-24,17:28:19,1,Y,,73.0,3.34e-07,5
ID3144,1,2021-02-24,17:28:19,4,N,,,,0
ID3145,7,2021-02-24,17:36:58,4,Y,,22.0,2.53e-07,3
ID3146,6,2021-02-24,17:36:58,2,N,,,,0
ID3147,7,2021-02-24,17:42:43,0,Y,,12.0,3.43e-07,4
ID3148,5,2021-02-24,17:42:43,3,Y,,111.0,2.65e-07,3
ID3149,4,2021-02-24,17:47:02,0,Y,,97.0,2.26e-07,5
ID3150,2,2021-02-24,17:47:02,3,Y,,93.0,3.31e-07,4
ID3151,0,2021-02-24,17:55:41,3,Y,,24.0,1.45e-07,3
ID3152,6,2021-02-24,17:55:41,4,Y,,84.0,1.09e-07,1
ID3153,7,2021-02-25,9:10:05,1,Y,,17.0,1.16e-07,4
ID3154,7,2021-02-25,9:10:05,4,Y,,55.0,2.43e-07,4
ID3155,3,2021-02-25,9:10:05,2,Y,,118.0,7.3e-08,3
ID3156,1,2021-02-25,9:10:05,3,Y,,109.0,1.77e-07,5
ID3157,7,2021-02-25,9:15:50,4,Y,,33.0,1.57e-07,4
ID3158,5,2021-02-25,9:15:50,1,Y,,18.0,3.59e-07,4
ID3159,7,2021-02-25,10:06:14,0,Y,,99.0,2.52e-07,2
ID3160,6,2021-02-25,10:06:14,1,Y,,111.0,1.49e-07,3
ID3161,2,2021-02-25,10:19:12,0,N,,,,0
ID3162,2,2021-02-25,10:19:12,2,Y,,82.0,4.07e-07,5
ID3163,0,2021-02-25,10:20:38,0,Y,,48.0,3.4e-07,3
ID3164,5,2021-02-25,10:20:38,4,Y,,83.0,2.93e-07,3
ID3165,1,2021-02-25,10:46:34,4,Y,,102.0,1.32e-07,5
ID3166,5,2021-02-25,10:46:34,0,Y,,124.0,8.3e-08,1
ID3167,6,2021-02-25,10:52:19,3,N,,,,0
ID3168,5,2021-02-25,10:52:19,3,Y,,82.0,2.12e-07,3
ID3169,4,2021-02-25,11:09:36,2,Y,,50.0,2.53e-07,4
ID3170,6,2021-02-25,11:09:36,2,Y,,27.0,1.15e-07,3
ID3171,5,2021-02-25,11:35:31,0,Y,,96.0,1.67e-07,4
ID3172,3,2021-02-25,11:35:31,1,Y,,122.0,2.35e-07,1
ID3173,2,2021-02-25,11:42:43,4,N,,,,0
ID3174,5,2021-02-25,11:42:43,2,Y,,76.0,1.1e-07,4
ID3175,1,2021-02-25,11:55:41,0,Y,,66.0,1.06e-07,5
ID3176,6,2021-02-25,11:55:41,4,Y,,98.0,1.32e-07,3
ID3177,6,2021-02-25,12:04:19,1,N,,,,0
ID3178,5,2021-02-25,12:04:19,4,Y,,73.0,3.91e-07,3
ID3179,5,2021-02-25,12:05:46,1,Y,,76.0,1.07e-07,3
ID3180,3,2021-02-25,12:05:46,3,N,,,,0
ID3181,4,2021-02-25,12:31:41,0,Y,,123.0,3.46e-07,4
ID3182,7,2021-02-25,12:31:41,0,Y,,98.0,3.11e-07,4
ID3183,1,2021-02-25,12:34:34,4,Y,,81.0,1.26e-07,1
ID3184,1,2021-02-25,12:34:34,2,Y,,52.0,4.15e-07,4
ID3185,7,2021-02-25,12:34:34,2,Y,,93.0,3.62e-07,1
ID3186,4,2021-02-25,12:34:34,2,Y,,17.0,3.07e-07,4
ID3187,1,2021-02-25,13:00:29,4,Y,,91.0,9.8e-08,4
ID3188,1,2021-02-25,13:00:29,3,Y,,20.0,1.43e-07,5
ID3189,2,2021-02-25,14:11:02,1,N,,,,0
ID3190,5,2021-02-25,14:11:02,2,Y,,125.0,3.77e-07,4
ID3191,6,2021-02-25,14:57:07,2,Y,,46.0,1.86e-07,2
ID3192,2,2021-02-25,14:57:07,1,Y,,124.0,3.29e-07,3
ID3193,1,2021-02-25,15:14:24,4,Y,,29.0,2.45e-07,3
ID3194,5,2021-02-25,15:14:24,3,Y,,75.0,2.77e-07,3
ID3195,6,2021-02-25,15:27:22,4,Y,,57.0,2.51e-07,4
ID3196,1,2021-02-25,15:27:22,0,N,,,,0
ID3197,4,2021-02-25,15:30:14,3,Y,,106.0,1.13e-07,4
ID3198,4,2021-02-25,15:30:14,1,Y,,19.0,3.44e-07,3
ID3199,4,2021-02-25,15:41:46,4,Y,,94.0,7.1e-08,4
ID3200,7,2021-02-25,15:41:46,3,N,,,,0
ID3201,2,2021-02-25,15:54:43,0,Y,,28.0,1.81e-07,3
ID3202,2,2021-02-25,15:54:43,0,Y,,11.0,1.4e-07,4
ID3203,7,2021-02-25,16:04:48,0,Y,,68.0,2.91e-07,5
ID3204,1,2021-02-25,16:04:48,1,Y,,103.0,2.82e-07,5
ID3205,7,2021-02-25,16:26:24,3,Y,,28.0,3.66e-07,2
ID3206,6,2021-02-25,16:26:24,4,Y,,36.0,2.49e-07,5
ID3207,1,2021-02-25,16:40:48,4,Y,,63.0,3.39e-07,5
ID3208,1,2021-02-25,16:40:48,1,Y,,14.0,3.6e-08,5
ID3209,1,2021-02-25,17:06:43,3,Y,,82.0,3.15e-07,1
ID3210,2,2021-02-25,17:06:43,2,N,,,,0
ID3211,6,2021-02-25,17:06:43,0,Y,,15.0,3.43e-07,3
ID3212,2,2021-02-25,17:06:43,0,Y,,85.0,2.58e-07,3
ID3213,0,2021-02-25,17:24:00,0,N,,,,0
ID3214,3,2021-02-25,17:24:00,2,Y,,108.0,1.32e-07,5
ID3215,6,2021-02-25,17:47:02,3,Y,,45.0,1.78e-07,3
ID3216,5,2021-02-25,17:47:02,4,Y,,24.0,1.12e-07,4
ID3217,3,2021-02-26,9:10:05,3,Y,,75.0,2.71e-07,2
ID3218,6,2021-02-26,9:10:05,4,Y,,68.0,3.84e-07,5
ID3219,4,2021-02-26,9:18:43,2,Y,,104.0,8.1e-08,4
ID3220,5,2021-02-26,9:18:43,1,Y,,33.0,4.1e-08,3
ID3221,1,2021-02-26,10:12:00,4,Y,,101.0,2.3e-07,2
ID3222,4,2021-02-26,10:12:00,0,N,,,,0
ID3223,3,2021-02-26,10:24:58,4,Y,,41.0,1.84e-07,1
ID3224,6,2021-02-26,10:24:58,3,N,,,,0
ID3225,4,2021-02-26,10:45:07,1,Y,,124.0,2.07e-07,4
ID3226,4,2021-02-26,10:45:07,3,Y,,98.0,3.29e-07,2
ID3227,3,2021-02-26,11:03:50,2,Y,,119.0,1.31e-07,3
ID3228,4,2021-02-26,11:03:50,3,Y,,40.0,1.46e-07,1
ID3229,3,2021-02-26,11:36:58,2,N,,,,0
ID3230,0,2021-02-26,11:36:58,2,Y,,97.0,3.29e-07,2
ID3231,6,2021-02-26,11:44:10,0,Y,,119.0,2.26e-07,2
ID3232,0,2021-02-26,11:44:10,4,N,,,,0
ID3233,7,2021-02-26,11:45:36,3,Y,,26.0,4.2e-08,5
ID3234,3,2021-02-26,11:45:36,2,N,,,,0
ID3235,4,2021-02-26,12:40:19,2,Y,,77.0,1.06e-07,4
ID3236,4,2021-02-26,12:40:19,4,Y,,31.0,1.25e-07,3
ID3237,0,2021-02-26,13:01:55,0,N,,,,0
ID3238,0,2021-02-26,13:01:55,2,Y,,16.0,2.2e-07,4
ID3239,2,2021-02-26,13:06:14,0,Y,,117.0,3.89e-07,4
ID3240,0,2021-02-26,13:06:14,3,Y,,16.0,1.98e-07,5
ID3241,7,2021-02-26,14:05:17,2,Y,,35.0,2.07e-07,4
ID3242,6,2021-02-26,14:05:17,1,Y,,93.0,1.52e-07,4
ID3243,5,2021-02-26,14:51:22,3,Y,,39.0,1.76e-07,1
ID3244,3,2021-02-26,14:51:22,3,Y,,18.0,2.94e-07,1
ID3245,3,2021-02-26,14:54:14,1,Y,,124.0,3.27e-07,4
ID3246,3,2021-02-26,14:54:14,3,N,,,,0
ID3247,0,2021-02-26,15:01:26,3,Y,,10.0,2.4e-07,1
ID3248,2,2021-02-26,15:01:26,1,N,,,,0
ID3249,0,2021-02-26,15:05:46,3,Y,,99.0,3.08e-07,4
ID3250,3,2021-02-26,15:05:46,4,Y,,114.0,3.06e-07,4
ID3251,3,2021-02-26,15:41:46,4,Y,,122.0,2.75e-07,1
ID3252,5,2021-02-26,15:41:46,1,N,,,,0
ID3253,0,2021-02-26,16:04:48,3,N,,,,0
ID3254,2,2021-02-26,16:04:48,1,Y,,87.0,7.6e-08,4
ID3255,1,2021-02-26,16:29:17,3,Y,,63.0,2.07e-07,3
ID3256,6,2021-02-26,16:29:17,2,N,,,,0
ID3257,7,2021-02-26,16:49:26,3,Y,,120.0,3.99e-07,4
ID3258,4,2021-02-26,16:49:26,3,N,,,,0
ID3259,7,2021-02-26,16:58:05,3,N,,,,0
ID3260,7,2021-02-26,16:58:05,2,Y,,23.0,3.19e-07,4
ID3261,6,2021-02-26,17:05:17,4,Y,,122.0,2.29e-07,5
ID3262,5,2021-02-26,17:05:17,1,Y,,60.0,2.08e-07,1
ID3263,1,2021-02-26,17:35:31,1,Y,,123.0,4.5e-08,5
ID3264,1,2021-02-26,17:35:31,4,Y,,64.0,3.19e-07,1
ID3265,3,2021-02-26,17:36:58,3,Y,,124.0,3.04e-07,2
ID3266,2,2021-02-26,17:36:58,1,Y,,102.0,1.4e-07,4
ID3267,0,2021-02-26,17:39:50,0,Y,,27.0,3.92e-07,4
ID3268,0,2021-02-26,17:39:50,0,Y,,26.0,3.47e-07,4
ID3269,5,2021-02-26,17:42:43,2,Y,,42.0,8.1e-08,5
ID3270,1,2021-02-26,17:42:43,4,Y,,121.0,2.66e-07,4
ID3271,0,2021-02-26,17:51:22,2,Y,,91.0,3.86e-07,3
ID3272,7,2021-02-26,17:51:22,4,Y,,79.0,2.37e-07,5
ID3273,7,2021-02-27,9:11:31,3,Y,,49.0,2.62e-07,5
ID3274,6,2021-02-27,9:11:31,3,N,,,,0
ID3275,6,2021-02-27,9:11:31,1,Y,,44.0,3.16e-07,4
ID3276,0,2021-02-27,9:11:31,1,N,,,,0
ID3277,3,2021-02-27,9:46:05,3,N,,,,0
ID3278,3,2021-02-27,9:46:05,3,Y,,47.0,3.65e-07,3
ID3279,3,2021-02-27,9:50:24,3,N,,,,0
ID3280,2,2021-02-27,9:50:24,2,N,,,,0
ID3281,3,2021-02-27,9:56:10,4,Y,,26.0,5.1e-08,5
ID3282,3,2021-02-27,9:56:10,0,N,,,,0
ID3283,6,2021-02-27,10:16:19,0,Y,,50.0,9.3e-08,3
ID3284,7,2021-02-27,10:16:19,3,Y,,121.0,3.2e-07,1
ID3285,4,2021-02-27,10:50:53,1,Y,,82.0,4.05e-07,3
ID3286,2,2021-02-27,10:50:53,0,Y,,41.0,2.77e-07,4
ID3287,1,2021-02-27,11:47:02,0,Y,,65.0,3.51e-07,1
ID3288,1,2021-02-27,11:47:02,1,Y,,100.0,3.49e-07,3
ID3289,1,2021-02-27,12:14:24,3,Y,,72.0,2.98e-07,2
ID3290,1,2021-02-27,12:14:24,3,Y,,120.0,4.9e-08,5
ID3291,7,2021-02-27,12:34:34,1,Y,,59.0,7.3e-08,3
ID3292,2,2021-02-27,12:34:34,1,N,,,,0
ID3293,4,2021-02-27,12:44:38,1,Y,,25.0,2.45e-07,2
ID3294,1,2021-02-27,12:44:38,3,Y,,20.0,2.96e-07,3
ID3295,1,2021-02-27,12:56:10,2,Y,,40.0,3.54e-07,4
ID3296,0,2021-02-27,12:56:10,3,Y,,34.0,3.11e-07,5
ID3297,6,2021-02-27,13:07:41,0,N,,,,0
ID3298,6,2021-02-27,13:07:41,1,Y,,27.0,1.31e-07,5
ID3299,5,2021-02-27,13:39:22,3,Y,,103.0,2.96e-07,1
ID3300,2,2021-02-27,13:39:22,0,Y,,76.0,1.97e-07,4
ID3301,4,2021-02-27,14:11:02,1,N,,,,0
ID3302,6,2021-02-27,14:11:02,0,Y,,23.0,1.62e-07,4
ID3303,3,2021-02-27,14:38:24,0,Y,,94.0,4.17e-07,4
ID3304,1,2021-02-27,14:38:24,4,Y,,115.0,3.78e-07,5
ID3305,6,2021-02-27,14:58:34,4,Y,,11.0,1.9e-07,3
ID3306,2,2021-02-27,14:58:34,2,Y,,117.0,1.25e-07,5
ID3307,2,2021-02-27,15:00:00,1,Y,,110.0,3.93e-07,5
ID3308,1,2021-02-27,15:00:00,0,Y,,24.0,1.67e-07,3
ID3309,4,2021-02-27,15:08:38,3,Y,,31.0,2.78e-07,3
ID3310,0,2021-02-27,15:08:38,0,Y,,25.0,3.06e-07,3
ID3311,7,2021-02-27,15:25:55,1,Y,,96.0,3.31e-07,3
ID3312,0,2021-02-27,15:25:55,3,Y,,48.0,4.4e-08,2
ID3313,1,2021-02-27,16:00:29,0,Y,,110.0,1.56e-07,5
ID3314,4,2021-02-27,16:00:29,1,Y,,19.0,2.95e-07,3
ID3315,2,2021-02-27,16:20:38,0,N,,,,0
ID3316,2,2021-02-27,16:20:38,1,Y,,88.0,2.21e-07,1
ID3317,4,2021-02-27,16:37:55,1,Y,,42.0,3.81e-07,3
ID3318,7,2021-02-27,16:37:55,2,Y,,111.0,3.99e-07,4
ID3319,7,2021-02-27,16:46:34,4,Y,,89.0,2.25e-07,5
ID3320,1,2021-02-27,16:46:34,3,Y,,32.0,3.4e-07,2
ID3321,3,2021-02-27,16:52:19,4,Y,,118.0,3.58e-07,3
ID3322,5,2021-02-27,16:52:19,4,Y,,21.0,4.6e-08,4
ID3323,4,2021-02-27,17:06:43,1,Y,,15.0,1.01e-07,2
ID3324,1,2021-02-27,17:06:43,4,Y,,87.0,1.7e-07,4
ID3325,0,2021-02-27,17:09:36,0,Y,,18.0,3.76e-07,1
ID3326,0,2021-02-27,17:09:36,2,N,,,,0
ID3327,2,2021-02-28,9:07:12,4,Y,,15.0,1.86e-07,3
ID3328,2,2021-02-28,9:07:12,1,Y,,12.0,3.49e-07,5
ID3329,7,2021-02-28,9:14:24,1,N,,,,0
ID3330,0,2021-02-28,9:14:24,0,Y,,84.0,1.46e-07,3
ID3331,2,2021-02-28,9:15:50,1,N,,,,0
ID3332,5,2021-02-28,9:15:50,0,N,,,,0
ID3333,1,2021-02-28,9:30:14,3,Y,,55.0,2.27e-07,4
ID3334,4,2021-02-28,9:30:14,3,N,,,,0
ID3335,6,2021-02-28,10:07:41,4,Y,,63.0,2.1e-07,5
ID3336,1,2021-02-28,10:07:41,2,N,,,,0
ID3337,5,2021-02-28,10:27:50,3,Y,,121.0,2.09e-07,3
ID3338,5,2021-02-28,10:27:50,0,Y,,53.0,3.66e-07,4
ID3339,3,2021-02-28,10:33:36,3,Y,,102.0,3.5e-08,3
ID3340,5,2021-02-28,10:33:36,1,Y,,92.0,3.72e-07,2
ID3341,6,2021-02-28,11:00:58,1,Y,,32.0,4.6e-08,5
ID3342,7,2021-02-28,11:00:58,0,Y,,107.0,2.85e-07,5
ID3343,2,2021-02-28,11:00:58,0,Y,,106.0,2.9e-07,1
ID3344,4,2021-02-28,11:00:58,1,Y,,114.0,1.99e-07,5
ID3345,2,2021-02-28,11:12:29,2,Y,,62.0,1.33e-07,5
ID3346,1,2021-02-28,11:12:29,2,Y,,37.0,2.5e-07,5
ID3347,0,2021-02-28,11:26:53,1,Y,,116.0,3.61e-07,4
ID3348,0,2021-02-28,11:26:53,2,Y,,89.0,1.33e-07,4
ID3349,4,2021-02-28,11:34:05,1,Y,,37.0,2.85e-07,4
ID3350,4,2021-02-28,11:34:05,1,Y,,120.0,3.29e-07,3
ID3351,1,2021-02-28,11:34:05,1,Y,,46.0,3.43e-07,1
ID3352,0,2021-02-28,11:34:05,3,Y,,70.0,6e-08,4
ID3353,2,2021-02-28,11:42:43,4,Y,,21.0,1.33e-07,4
ID3354,5,2021-02-28,11:42:43,0,Y,,86.0,5.1e-08,4
ID3355,0,2021-02-28,12:40:19,3,Y,,54.0,3.3e-07,2
ID3356,6,2021-02-28,12:40:19,0,Y,,117.0,3.39e-07,4
ID3357,3,2021-02-28,12:40:19,0,N,,,,0
ID3358,0,2021-02-28,12:40:19,3,Y,,101.0,3.06e-07,1
ID3359,6,2021-02-28,13:09:07,2,Y,,52.0,1.07e-07,2
ID3360,1,2021-02-28,13:09:07,4,Y,,65.0,1.35e-07,5
ID3361,3,2021-02-28,13:14:53,2,Y,,84.0,3.09e-07,5
ID3362,5,2021-02-28,13:14:53,4,Y,,115.0,3.9e-07,2
ID3363,0,2021-02-28,13:20:38,1,N,,,,0
ID3364,2,2021-02-28,13:20:38,0,Y,,22.0,2.06e-07,4
ID3365,3,2021-02-28,13:23:31,0,Y,,45.0,4.2e-08,4
ID3366,4,2021-02-28,13:23:31,0,N,,,,0
ID3367,2,2021-02-28,13:40:48,1,N,,,,0
ID3368,3,2021-02-28,13:40:48,1,Y,,23.0,2.98e-07,5
ID3369,3,2021-02-28,14:03:50,4,Y,,45.0,1.49e-07,3
ID3370,4,2021-02-28,14:03:50,1,N,,,,0
ID3371,2,2021-02-28,14:48:29,1,Y,,53.0,4.7e-08,4
ID3372,3,2021-02-28,14:48:29,1,Y,,76.0,3.05e-07,4
ID3373,2,2021-02-28,14:52:48,0,Y,,62.0,1.78e-07,3
ID3374,6,2021-02-28,14:52:48,3,Y,,104.0,1.61e-07,3
ID3375,6,2021-02-28,15:21:36,0,N,,,,0
ID3376,6,2021-02-28,15:21:36,1,Y,,72.0,3.75e-07,1
ID3377,5,2021-02-28,15:25:55,4,N,,,,0
ID3378,3,2021-02-28,15:25:55,0,Y,,74.0,3.8e-07,4
ID3379,5,2021-02-28,16:06:14,2,Y,,64.0,4.9e-08,4
ID3380,2,2021-02-28,16:06:14,3,Y,,44.0,1.89e-07,4
ID3381,7,2021-02-28,16:07:41,4,Y,,50.0,3.12e-07,4
ID3382,1,2021-02-28,16:07:41,4,Y,,73.0,2.36e-07,3
ID3383,5,2021-02-28,16:50:53,4,Y,,34.0,2.05e-07,1
ID3384,1,2021-02-28,16:50:53,2,Y,,118.0,3.91e-07,3
ID3385,0,2021-02-28,17:32:38,0,Y,,44.0,4.1e-07,3
ID3386,3,2021-02-28,17:32:38,1,Y,,38.0,9.6e-08,3
ID3387,4,2021-02-28,18:00:00,3,Y,,56.0,1.54e-07,4
ID3388,5,2021-02-28,18:00:00,4,Y,,79.0,3.79e-07,4
ID3389,7,2021-03-01,9:07:12,2,Y,,111.0,2.72e-07,5
ID3390,5,2021-03-01,9:07:12,1,Y,,62.0,3.08e-07,5
ID3391,6,2021-03-01,9:15:50,3,Y,,112.0,2.6e-07,1
ID3392,1,2021-03-01,9:15:50,0,Y,,55.0,3.31e-07,4
ID3393,4,2021-03-01,9:33:07,0,Y,,107.0,2.25e-07,5
ID3394,6,2021-03-01,9:33:07,0,N,,,,0
ID3395,2,2021-03-01,9:57:36,4,N,,,,0
ID3396,0,2021-03-01,9:57:36,0,Y,,81.0,3.49e-07,4
ID3397,5,2021-03-01,10:01:55,3,Y,,120.0,1.51e-07,4
ID3398,2,2021-03-01,10:01:55,0,N,,,,0
ID3399,0,2021-03-01,10:33:36,1,N,,,,0
ID3400,4,2021-03-01,10:33:36,4,Y,,68.0,6.4e-08,3
ID3401,3,2021-03-01,11:13:55,4,N,,,,0
ID3402,7,2021-03-01,11:13:55,2,Y,,40.0,8.4e-08,4
ID3403,4,2021-03-01,12:21:36,4,Y,,60.0,2.87e-07,4
ID3404,4,2021-03-01,12:21:36,3,Y,,53.0,2.35e-07,3
